test,PKG,CPU,nn,nn2,time
bubblesort_ll,0.0191650390625,0.0146484375,  ,  ,2.476
bubblesort_ll,0.01409912109375,0.01361083984375,  ,  ,2.57
bubblesort,0.011962890625,0.0107421875,  ,  ,3.184
bubblesort,0.01434326171875,0.01080322265625,  ,  ,2.831
bubblesort,0.009033203125,0.01031494140625,  ,  ,2.702
bubblesort,0.01312255859375,0.01019287109375,  ,  ,2.71
bubblesort,0.01336669921875,0.010009765625,  ,  ,2.636
bubblesort,0.009765625,0.009521484375,  ,  ,2.548
bubblesort,0.0135498046875,0.01007080078125,  ,  ,2.598
bubblesort,0.01361083984375,0.01068115234375,  ,  ,2.929
bubblesort,0.00927734375,0.0096435546875,  ,  ,2.594
bubblesort,0.01446533203125,0.01007080078125,  ,  ,2.588
bubblesort,0.01434326171875,0.00970458984375,  ,  ,2.611
bubblesort,0.00970458984375,0.00958251953125,  ,  ,2.525
bubblesort,0.0135498046875,0.009765625,  ,  ,2.606
bubblesort,0.00927734375,0.00946044921875,  ,  ,2.683
bubblesort,0.00921630859375,0.00970458984375,  ,  ,2.899
bubblesort,0.0135498046875,0.0093994140625,  ,  ,2.64
bubblesort,0.01483154296875,0.009765625,  ,  ,2.574
bubblesort,0.0091552734375,0.010009765625,  ,  ,2.553
bubblesort,0.013671875,0.009765625,  ,  ,2.578
bubblesort,0.0128173828125,0.0113525390625,  ,  ,2.195
bubblesort,0.0125732421875,0.0107421875,  ,  ,2.115
bubblesort,0.0126953125,0.010986328125,  ,  ,2.04
bubblesort,0.013671875,0.01177978515625,  ,  ,1.977
bubblesort,0.014404296875,0.01202392578125,  ,  ,2.009
bubblesort,0.01318359375,0.01068115234375,  ,  ,1.968
bubblesort,0.01434326171875,0.012939453125,  ,  ,2.037
bubblesort,0.0137939453125,0.0115966796875,  ,  ,1.963
bubblesort,0.0145263671875,0.0120849609375,  ,  ,2.013
bubblesort,0.01397705078125,0.01190185546875,  ,  ,1.962
bubblesort,0.01336669921875,0.0118408203125,  ,  ,1.991
bubblesort_func,0.0164794921875,0.01751708984375,  ,  ,3.794
bubblesort_func,0.02508544921875,0.0177001953125,  ,  ,3.407
bubblesort_func,0.0189208984375,0.01715087890625,  ,  ,3.384
bubblesort_func,0.025146484375,0.0167236328125,  ,  ,3.408
bubblesort_func,0.0184326171875,0.0179443359375,  ,  ,3.379
bubblesort_func,0.01800537109375,0.01702880859375,  ,  ,3.438
bubblesort_func,0.0225830078125,0.01715087890625,  ,  ,3.395
bubblesort_func,0.01861572265625,0.017333984375,  ,  ,3.428
bubblesort_func,0.0242919921875,0.01690673828125,  ,  ,3.356
bubblesort_func,0.018310546875,0.01800537109375,  ,  ,3.374
bubblesort_func,0.0191650390625,0.01934814453125,  ,  ,3.438
bubblesort_func,0.0244140625,0.01739501953125,  ,  ,3.487
bubblesort_func,0.018798828125,0.01922607421875,  ,  ,3.465
bubblesort_func,0.024169921875,0.01751708984375,  ,  ,3.386
bubblesort_func,0.01776123046875,0.01849365234375,  ,  ,3.445
bubblesort_func,0.02484130859375,0.017333984375,  ,  ,3.448
bubblesort_func,0.01678466796875,0.017822265625,  ,  ,3.386
bubblesort_func,0.0184326171875,0.01751708984375,  ,  ,3.365
bubblesort_func,0.0247802734375,0.01837158203125,  ,  ,3.383
bubblesort_func,0.01776123046875,0.0181884765625,  ,  ,3.467
bubblesort_func,0.024169921875,0.0169677734375,  ,  ,3.377
bubblesort_func,0.01776123046875,0.01837158203125,  ,  ,3.387
bubblesort_func,0.018798828125,0.01678466796875,  ,  ,3.401
bubblesort_func,0.023681640625,0.0169677734375,  ,  ,3.358
bubblesort_func,0.01763916015625,0.01800537109375,  ,  ,3.453
bubblesort_func,0.02471923828125,0.01776123046875,  ,  ,3.385
bubblesort_func,0.0172119140625,0.01763916015625,  ,  ,3.422
bubblesort_func,0.01861572265625,0.0179443359375,  ,  ,3.39
bubblesort_func,0.02288818359375,0.017578125,  ,  ,3.41
bubblesort_func,0.01776123046875,0.017822265625,  ,  ,3.421
bubblesort_ll2,0.01806640625,0.017822265625,  ,  ,3.606
bubblesort_ll2,0.0247802734375,0.01776123046875,  ,  ,3.557
bubblesort_ll2,0.018798828125,0.0177001953125,  ,  ,3.605
bubblesort_ll2,0.02294921875,0.01910400390625,  ,  ,3.763
bubblesort_ll2,0.0242919921875,0.017578125,  ,  ,3.578
bubblesort_ll2,0.0184326171875,0.01806640625,  ,  ,3.586
bubblesort_ll2,0.02337646484375,0.01885986328125,  ,  ,3.639
bubblesort_ll2,0.02520751953125,0.0201416015625,  ,  ,3.722
bubblesort_ll2,0.0177001953125,0.0179443359375,  ,  ,3.564
bubblesort_ll2,0.02374267578125,0.0177001953125,  ,  ,3.583
bubblesort_ll2,0.01849365234375,0.0174560546875,  ,  ,3.615
bubblesort_ll2,0.02349853515625,0.0191650390625,  ,  ,3.76
bubblesort_ll2,0.02325439453125,0.01739501953125,  ,  ,3.538
bubblesort_ll2,0.01849365234375,0.01849365234375,  ,  ,3.551
bubblesort_ll2,0.0240478515625,0.017822265625,  ,  ,3.586
bubblesort_ll2,0.02471923828125,0.018310546875,  ,  ,3.638
bubblesort_ll2,0.01702880859375,0.01800537109375,  ,  ,3.587
bubblesort_ll2,0.023681640625,0.0179443359375,  ,  ,3.582
bubblesort_ll2,0.0179443359375,0.0184326171875,  ,  ,3.638
bubblesort_ll2,0.02386474609375,0.01806640625,  ,  ,3.592
bubblesort_ll2,0.0244140625,0.01806640625,  ,  ,3.601
bubblesort_ll2,0.016845703125,0.0174560546875,  ,  ,3.607
bubblesort_ll2,0.0244140625,0.018310546875,  ,  ,3.546
bubblesort_ll2,0.0181884765625,0.01898193359375,  ,  ,3.615
bubblesort_ll2,0.02374267578125,0.01763916015625,  ,  ,3.555
bubblesort_ll2,0.01904296875,0.018310546875,  ,  ,3.571
bubblesort_ll2,0.02386474609375,0.01885986328125,  ,  ,3.642
bubblesort_ll2,0.02392578125,0.0186767578125,  ,  ,3.665
bubblesort_ll2,0.0250244140625,0.01947021484375,  ,  ,3.714
bubblesort_ll2,0.0179443359375,0.0174560546875,  ,  ,3.506
bubblesort_ll,0.01910400390625,0.01458740234375,  ,  ,2.943
bubblesort_ll,0.01416015625,0.0142822265625,  ,  ,2.514
bubblesort_ll,0.01446533203125,0.01385498046875,  ,  ,2.382
bubblesort_ll,0.01361083984375,0.01409912109375,  ,  ,2.451
bubblesort_ll,0.01470947265625,0.0140380859375,  ,  ,2.459
bubblesort_ll,0.01995849609375,0.01373291015625,  ,  ,2.374
bubblesort_ll,0.013916015625,0.01416015625,  ,  ,2.48
bubblesort_ll,0.01983642578125,0.0130615234375,  ,  ,2.491
bubblesort_ll,0.01251220703125,0.01434326171875,  ,  ,2.333
bubblesort_ll,0.01348876953125,0.0146484375,  ,  ,2.402
bubblesort_ll,0.01324462890625,0.01361083984375,  ,  ,2.368
bubblesort_ll,0.01318359375,0.01409912109375,  ,  ,2.378
bubblesort_ll,0.0201416015625,0.01336669921875,  ,  ,2.406
bubblesort_ll,0.012451171875,0.0152587890625,  ,  ,2.504
bubblesort_ll,0.02032470703125,0.01348876953125,  ,  ,2.497
bubblesort_ll,0.01324462890625,0.0146484375,  ,  ,2.532
bubblesort_ll,0.0194091796875,0.0137939453125,  ,  ,2.374
bubblesort_ll,0.01300048828125,0.01361083984375,  ,  ,2.392
bubblesort_ll,0.0133056640625,0.0133056640625,  ,  ,2.385
bubblesort_ll,0.0198974609375,0.0146484375,  ,  ,2.474
bubblesort_ll,0.01361083984375,0.014404296875,  ,  ,2.409
bubblesort_ll,0.0201416015625,0.013671875,  ,  ,2.391
bubblesort_ll,0.0126953125,0.0146484375,  ,  ,2.43
bubblesort_ll,0.0137939453125,0.01300048828125,  ,  ,2.356
bubblesort_ll,0.01922607421875,0.01409912109375,  ,  ,2.406
bubblesort_ll,0.013427734375,0.01422119140625,  ,  ,2.389
bubblesort_ll,0.0142822265625,0.0130615234375,  ,  ,2.377
bubblesort_ll,0.0191650390625,0.01519775390625,  ,  ,2.382
bubblesort_ll,0.01324462890625,0.01324462890625,  ,  ,2.371
bubblesort_ll,0.01971435546875,0.01513671875,  ,  ,2.484
bubblesort,0.01263427734375,0.010986328125,  ,  ,2.961
bubblesort,0.0157470703125,0.009521484375,  ,  ,2.591
bubblesort,0.0157470703125,0.01031494140625,  ,  ,2.659
bubblesort,0.0101318359375,0.00946044921875,  ,  ,2.513
bubblesort,0.0150146484375,0.0093994140625,  ,  ,2.582
bubblesort,0.01080322265625,0.0098876953125,  ,  ,2.607
bubblesort,0.01458740234375,0.00946044921875,  ,  ,2.539
bubblesort,0.00958251953125,0.0089111328125,  ,  ,2.512
bubblesort,0.01336669921875,0.01025390625,  ,  ,2.641
bubblesort,0.0155029296875,0.009765625,  ,  ,2.591
bubblesort,0.0098876953125,0.0098876953125,  ,  ,2.543
bubblesort,0.01434326171875,0.00921630859375,  ,  ,2.522
bubblesort,0.00927734375,0.0101318359375,  ,  ,2.535
bubblesort,0.01409912109375,0.0091552734375,  ,  ,2.541
bubblesort,0.00946044921875,0.00958251953125,  ,  ,2.54
bubblesort,0.01458740234375,0.00982666015625,  ,  ,2.512
bubblesort,0.01251220703125,0.0113525390625,  ,  ,2.163
bubblesort,0.012451171875,0.01043701171875,  ,  ,2.097
bubblesort,0.01263427734375,0.01214599609375,  ,  ,2.146
bubblesort,0.013671875,0.01214599609375,  ,  ,1.992
bubblesort,0.01422119140625,0.0120849609375,  ,  ,2.032
bubblesort,0.01397705078125,0.01171875,  ,  ,1.998
bubblesort,0.01373291015625,0.01202392578125,  ,  ,2.006
bubblesort,0.01373291015625,0.01239013671875,  ,  ,2.008
bubblesort,0.01336669921875,0.01190185546875,  ,  ,2.038
bubblesort,0.01275634765625,0.01214599609375,  ,  ,2.042
bubblesort,0.0142822265625,0.01165771484375,  ,  ,2.104
bubblesort,0.01300048828125,0.01165771484375,  ,  ,1.998
bubblesort,0.01397705078125,0.01287841796875,  ,  ,2.022
bubblesort,0.013671875,0.0115966796875,  ,  ,2.019
bubblesort_func,0.02197265625,0.019775390625,  ,  ,4.135
bubblesort_func,0.0196533203125,0.01776123046875,  ,  ,3.474
bubblesort_func,0.02374267578125,0.0174560546875,  ,  ,3.337
bubblesort_func,0.01800537109375,0.01727294921875,  ,  ,3.406
bubblesort_func,0.02471923828125,0.01812744140625,  ,  ,3.445
bubblesort_func,0.0179443359375,0.017822265625,  ,  ,3.407
bubblesort_func,0.01812744140625,0.0174560546875,  ,  ,3.382
bubblesort_func,0.02392578125,0.0181884765625,  ,  ,3.489
bubblesort_func,0.01898193359375,0.01690673828125,  ,  ,3.411
bubblesort_func,0.02435302734375,0.01708984375,  ,  ,3.395
bubblesort_func,0.01824951171875,0.0179443359375,  ,  ,3.391
bubblesort_func,0.0185546875,0.01763916015625,  ,  ,3.374
bubblesort_func,0.02435302734375,0.0167236328125,  ,  ,3.418
bubblesort_func,0.01776123046875,0.0179443359375,  ,  ,3.465
bubblesort_func,0.02374267578125,0.0185546875,  ,  ,3.529
bubblesort_func,0.01873779296875,0.016845703125,  ,  ,3.49
bubblesort_func,0.0244140625,0.01611328125,  ,  ,3.374
bubblesort_func,0.01800537109375,0.01806640625,  ,  ,3.534
bubblesort_func,0.02435302734375,0.01702880859375,  ,  ,3.447
bubblesort_func,0.01788330078125,0.017822265625,  ,  ,3.459
bubblesort_func,0.01910400390625,0.01763916015625,  ,  ,3.373
bubblesort_func,0.023193359375,0.01708984375,  ,  ,3.393
bubblesort_func,0.0186767578125,0.0186767578125,  ,  ,3.438
bubblesort_func,0.0250244140625,0.01617431640625,  ,  ,3.446
bubblesort_func,0.0177001953125,0.0169677734375,  ,  ,3.468
bubblesort_func,0.0240478515625,0.017822265625,  ,  ,3.494
bubblesort_func,0.0189208984375,0.0174560546875,  ,  ,3.425
bubblesort_func,0.02490234375,0.01788330078125,  ,  ,3.442
bubblesort_func,0.01788330078125,0.017822265625,  ,  ,3.411
bubblesort_func,0.01800537109375,0.01763916015625,  ,  ,3.484
bubblesort_ll2,0.02008056640625,0.0169677734375,  ,  ,3.822
bubblesort_ll2,0.01611328125,0.0166015625,  ,  ,3.546
bubblesort_ll2,0.023193359375,0.01654052734375,  ,  ,3.466
bubblesort_ll2,0.01629638671875,0.0167236328125,  ,  ,3.553
bubblesort_ll2,0.021728515625,0.016357421875,  ,  ,3.536
bubblesort_ll2,0.01678466796875,0.0179443359375,  ,  ,3.598
bubblesort_ll2,0.0230712890625,0.01824951171875,  ,  ,3.556
bubblesort_ll2,0.0167236328125,0.016845703125,  ,  ,3.59
bubblesort_ll2,0.02264404296875,0.01776123046875,  ,  ,3.509
bubblesort_ll2,0.01702880859375,0.017578125,  ,  ,3.582
bubblesort_ll2,0.02349853515625,0.01788330078125,  ,  ,3.572
bubblesort_ll2,0.02386474609375,0.0184326171875,  ,  ,3.624
bubblesort_ll2,0.01678466796875,0.0179443359375,  ,  ,3.517
bubblesort_ll2,0.02337646484375,0.018310546875,  ,  ,3.537
bubblesort_ll2,0.01788330078125,0.017578125,  ,  ,3.557
bubblesort_ll2,0.02239990234375,0.01824951171875,  ,  ,3.578
bubblesort_ll2,0.02386474609375,0.01837158203125,  ,  ,3.752
bubblesort_ll2,0.01763916015625,0.01806640625,  ,  ,3.61
bubblesort_ll2,0.02276611328125,0.01837158203125,  ,  ,3.741
bubblesort_ll2,0.022705078125,0.017822265625,  ,  ,3.611
bubblesort_ll2,0.0172119140625,0.01800537109375,  ,  ,3.579
bubblesort_ll2,0.02349853515625,0.01904296875,  ,  ,3.778
bubblesort_ll2,0.018310546875,0.01727294921875,  ,  ,3.578
bubblesort_ll2,0.02386474609375,0.01873779296875,  ,  ,3.597
bubblesort_ll2,0.02508544921875,0.0179443359375,  ,  ,3.543
bubblesort_ll2,0.01776123046875,0.018798828125,  ,  ,3.712
bubblesort_ll2,0.02313232421875,0.0179443359375,  ,  ,3.575
bubblesort_ll2,0.024658203125,0.0186767578125,  ,  ,3.618
bubblesort_ll2,0.0174560546875,0.01898193359375,  ,  ,3.701
bubblesort_ll2,0.02325439453125,0.01861572265625,  ,  ,3.866
bubblesort_ll,0.019287109375,0.01422119140625,  ,  ,2.879
bubblesort_ll,0.013916015625,0.0135498046875,  ,  ,2.449
bubblesort_ll,0.0218505859375,0.01361083984375,  ,  ,2.364
bubblesort_ll,0.014404296875,0.013671875,  ,  ,2.453
bubblesort_ll,0.013916015625,0.01416015625,  ,  ,2.464
bubblesort_ll,0.01898193359375,0.01397705078125,  ,  ,2.498
bubblesort_ll,0.013916015625,0.01397705078125,  ,  ,2.52
bubblesort_ll,0.01983642578125,0.0145263671875,  ,  ,2.485
bubblesort_ll,0.01373291015625,0.01373291015625,  ,  ,2.473
bubblesort_ll,0.0205078125,0.0142822265625,  ,  ,2.355
bubblesort_ll,0.01318359375,0.013916015625,  ,  ,2.454
bubblesort_ll,0.02069091796875,0.0142822265625,  ,  ,2.422
bubblesort_ll,0.013671875,0.0147705078125,  ,  ,2.453
bubblesort_ll,0.02008056640625,0.0137939453125,  ,  ,2.468
bubblesort_ll,0.0133056640625,0.01409912109375,  ,  ,2.378
bubblesort_ll,0.0135498046875,0.01434326171875,  ,  ,2.505
bubblesort_ll,0.0194091796875,0.0146484375,  ,  ,2.469
bubblesort_ll,0.014404296875,0.0142822265625,  ,  ,2.418
bubblesort_ll,0.020751953125,0.01385498046875,  ,  ,2.448
bubblesort_ll,0.0133056640625,0.01458740234375,  ,  ,2.417
bubblesort_ll,0.02056884765625,0.01348876953125,  ,  ,2.492
bubblesort_ll,0.01318359375,0.01470947265625,  ,  ,2.427
bubblesort_ll,0.01995849609375,0.01373291015625,  ,  ,2.586
bubblesort_ll,0.01348876953125,0.0130615234375,  ,  ,2.428
bubblesort_ll,0.0135498046875,0.0130615234375,  ,  ,2.4
bubblesort_ll,0.02001953125,0.01416015625,  ,  ,2.422
bubblesort_ll,0.0140380859375,0.013427734375,  ,  ,2.421
bubblesort_ll,0.019775390625,0.0135498046875,  ,  ,2.472
bubblesort_ll,0.013916015625,0.01348876953125,  ,  ,2.382
bubblesort_ll,0.01458740234375,0.0146484375,  ,  ,2.353
bubblesort,0.0089111328125,0.0106201171875,  ,  ,2.841
bubblesort,0.00958251953125,0.01007080078125,  ,  ,2.624
bubblesort,0.01434326171875,0.00946044921875,  ,  ,2.655
bubblesort,0.00909423828125,0.00921630859375,  ,  ,2.583
bubblesort,0.01361083984375,0.0089111328125,  ,  ,2.548
bubblesort,0.00927734375,0.00946044921875,  ,  ,2.568
bubblesort,0.0133056640625,0.00958251953125,  ,  ,2.496
bubblesort,0.00927734375,0.00958251953125,  ,  ,2.53
bubblesort,0.01324462890625,0.00933837890625,  ,  ,2.532
bubblesort,0.013427734375,0.00958251953125,  ,  ,2.525
bubblesort,0.00909423828125,0.01025390625,  ,  ,2.819
bubblesort,0.013916015625,0.00933837890625,  ,  ,2.538
bubblesort,0.0093994140625,0.00982666015625,  ,  ,2.563
bubblesort,0.01397705078125,0.0103759765625,  ,  ,2.73
bubblesort,0.01422119140625,0.0091552734375,  ,  ,2.583
bubblesort,0.0096435546875,0.009765625,  ,  ,2.512
bubblesort,0.013916015625,0.009521484375,  ,  ,2.606
bubblesort,0.00958251953125,0.01055908203125,  ,  ,2.488
bubblesort,0.01708984375,0.01055908203125,  ,  ,2.247
bubblesort,0.0123291015625,0.01226806640625,  ,  ,2.181
bubblesort,0.01385498046875,0.0118408203125,  ,  ,1.999
bubblesort,0.0150146484375,0.0123291015625,  ,  ,1.989
bubblesort,0.01324462890625,0.01226806640625,  ,  ,2.05
bubblesort,0.014404296875,0.0125732421875,  ,  ,2.134
bubblesort,0.01324462890625,0.01324462890625,  ,  ,2.105
bubblesort,0.0145263671875,0.01226806640625,  ,  ,2.027
bubblesort,0.01397705078125,0.01202392578125,  ,  ,2.042
bubblesort,0.0147705078125,0.013427734375,  ,  ,2.044
bubblesort,0.01409912109375,0.0125732421875,  ,  ,2.17
bubblesort,0.013427734375,0.01226806640625,  ,  ,2.089
bubblesort_func,0.02203369140625,0.01739501953125,  ,  ,4.024
bubblesort_func,0.0189208984375,0.0174560546875,  ,  ,3.49
bubblesort_func,0.0247802734375,0.01812744140625,  ,  ,3.456
bubblesort_func,0.01904296875,0.0181884765625,  ,  ,3.433
bubblesort_func,0.024658203125,0.0166015625,  ,  ,3.418
bubblesort_func,0.01812744140625,0.01898193359375,  ,  ,3.43
bubblesort_func,0.02386474609375,0.01708984375,  ,  ,3.463
bubblesort_func,0.0181884765625,0.017578125,  ,  ,3.412
bubblesort_func,0.01861572265625,0.01690673828125,  ,  ,3.436
bubblesort_func,0.02362060546875,0.016845703125,  ,  ,3.35
bubblesort_func,0.017578125,0.01727294921875,  ,  ,3.429
bubblesort_func,0.025146484375,0.01739501953125,  ,  ,3.434
bubblesort_func,0.01806640625,0.01824951171875,  ,  ,3.403
bubblesort_func,0.01800537109375,0.01727294921875,  ,  ,3.399
bubblesort_func,0.02423095703125,0.017333984375,  ,  ,3.407
bubblesort_func,0.01806640625,0.01678466796875,  ,  ,3.376
bubblesort_func,0.02349853515625,0.016845703125,  ,  ,3.327
bubblesort_func,0.01727294921875,0.0172119140625,  ,  ,3.41
bubblesort_func,0.018310546875,0.0169677734375,  ,  ,3.419
bubblesort_func,0.02435302734375,0.0174560546875,  ,  ,3.562
bubblesort_func,0.0172119140625,0.0177001953125,  ,  ,3.554
bubblesort_func,0.02374267578125,0.0177001953125,  ,  ,3.525
bubblesort_func,0.01763916015625,0.01727294921875,  ,  ,3.464
bubblesort_func,0.02349853515625,0.0181884765625,  ,  ,3.381
bubblesort_func,0.01812744140625,0.0179443359375,  ,  ,3.523
bubblesort_func,0.02392578125,0.01800537109375,  ,  ,3.451
bubblesort_func,0.01776123046875,0.01751708984375,  ,  ,3.418
bubblesort_func,0.0242919921875,0.0177001953125,  ,  ,3.404
bubblesort_func,0.01702880859375,0.01824951171875,  ,  ,3.47
bubblesort_func,0.01885986328125,0.01708984375,  ,  ,3.48
bubblesort_ll2,0.01763916015625,0.01751708984375,  ,  ,3.612
bubblesort_ll2,0.024658203125,0.01812744140625,  ,  ,3.529
bubblesort_ll2,0.018310546875,0.01690673828125,  ,  ,3.573
bubblesort_ll2,0.02154541015625,0.016357421875,  ,  ,3.519
bubblesort_ll2,0.0233154296875,0.0179443359375,  ,  ,3.613
bubblesort_ll2,0.01617431640625,0.0179443359375,  ,  ,3.762
bubblesort_ll2,0.022705078125,0.016357421875,  ,  ,3.516
bubblesort_ll2,0.0185546875,0.01715087890625,  ,  ,3.534
bubblesort_ll2,0.02398681640625,0.01898193359375,  ,  ,3.677
bubblesort_ll2,0.02435302734375,0.0198974609375,  ,  ,3.812
bubblesort_ll2,0.01788330078125,0.01788330078125,  ,  ,3.643
bubblesort_ll2,0.0240478515625,0.01788330078125,  ,  ,3.523
bubblesort_ll2,0.024658203125,0.01806640625,  ,  ,3.536
bubblesort_ll2,0.01715087890625,0.01788330078125,  ,  ,3.581
bubblesort_ll2,0.02435302734375,0.01959228515625,  ,  ,3.735
bubblesort_ll2,0.01849365234375,0.01739501953125,  ,  ,3.557
bubblesort_ll2,0.0238037109375,0.0184326171875,  ,  ,3.621
bubblesort_ll2,0.024169921875,0.017822265625,  ,  ,3.649
bubblesort_ll2,0.01824951171875,0.01885986328125,  ,  ,3.585
bubblesort_ll2,0.024169921875,0.0191650390625,  ,  ,3.557
bubblesort_ll2,0.01800537109375,0.0181884765625,  ,  ,3.579
bubblesort_ll2,0.02435302734375,0.0184326171875,  ,  ,3.601
bubblesort_ll2,0.02392578125,0.017333984375,  ,  ,3.593
bubblesort_ll2,0.0177001953125,0.01861572265625,  ,  ,3.614
bubblesort_ll2,0.0238037109375,0.0181884765625,  ,  ,3.492
bubblesort_ll2,0.0189208984375,0.0185546875,  ,  ,3.613
bubblesort_ll2,0.023681640625,0.0172119140625,  ,  ,3.517
bubblesort_ll2,0.01824951171875,0.0181884765625,  ,  ,3.597
bubblesort_ll2,0.02392578125,0.01763916015625,  ,  ,3.582
bubblesort_ll2,0.0240478515625,0.01788330078125,  ,  ,3.658
bubblesort_ll,0.01251220703125,0.0155029296875,  ,  ,2.975
bubblesort_ll,0.0135498046875,0.01434326171875,  ,  ,2.504
bubblesort_ll,0.01446533203125,0.01470947265625,  ,  ,2.432
bubblesort_ll,0.02105712890625,0.01422119140625,  ,  ,2.42
bubblesort_ll,0.01434326171875,0.014404296875,  ,  ,2.486
bubblesort_ll,0.02008056640625,0.014404296875,  ,  ,2.423
bubblesort_ll,0.01373291015625,0.01422119140625,  ,  ,2.421
bubblesort_ll,0.0203857421875,0.0152587890625,  ,  ,2.561
bubblesort_ll,0.01361083984375,0.01397705078125,  ,  ,2.478
bubblesort_ll,0.02001953125,0.01324462890625,  ,  ,2.437
bubblesort_ll,0.01416015625,0.0146484375,  ,  ,2.404
bubblesort_ll,0.013671875,0.01324462890625,  ,  ,2.379
bubblesort_ll,0.0196533203125,0.01513671875,  ,  ,2.452
bubblesort_ll,0.01287841796875,0.01361083984375,  ,  ,2.391
bubblesort_ll,0.020263671875,0.01300048828125,  ,  ,2.388
bubblesort_ll,0.012939453125,0.01458740234375,  ,  ,2.346
bubblesort_ll,0.01422119140625,0.01336669921875,  ,  ,2.383
bubblesort_ll,0.01898193359375,0.0140380859375,  ,  ,2.392
bubblesort_ll,0.01318359375,0.01324462890625,  ,  ,2.466
bubblesort_ll,0.019775390625,0.012451171875,  ,  ,2.429
bubblesort_ll,0.01434326171875,0.0146484375,  ,  ,2.429
bubblesort_ll,0.013671875,0.01348876953125,  ,  ,2.37
bubblesort_ll,0.01885986328125,0.01409912109375,  ,  ,2.377
bubblesort_ll,0.0135498046875,0.01422119140625,  ,  ,2.444
bubblesort_ll,0.0206298828125,0.01373291015625,  ,  ,2.394
bubblesort_ll,0.01348876953125,0.01483154296875,  ,  ,2.411
bubblesort_ll,0.0133056640625,0.01422119140625,  ,  ,2.38
bubblesort_ll,0.01953125,0.01409912109375,  ,  ,2.459
