test,PKG,CPU,nn,nn2,time
bubblesort_ll,0.01324462890625,0.0130615234375,  ,  ,2.449
bubblesort_ll,0.02020263671875,0.013671875,  ,  ,2.321
bubblesort,0.01318359375,0.0096435546875,  ,  ,3.902
bubblesort,0.01019287109375,0.00823974609375,  ,  ,3.418
bubblesort,0.01007080078125,0.008056640625,  ,  ,3.321
bubblesort,0.013671875,0.00830078125,  ,  ,3.473
bubblesort,0.00982666015625,0.00823974609375,  ,  ,3.479
bubblesort,0.012939453125,0.0084228515625,  ,  ,3.389
bubblesort,0.01043701171875,0.0086669921875,  ,  ,3.43
bubblesort,0.01361083984375,0.008056640625,  ,  ,3.454
bubblesort,0.0098876953125,0.00799560546875,  ,  ,3.382
bubblesort,0.00970458984375,0.00848388671875,  ,  ,3.355
bubblesort,0.01434326171875,0.00860595703125,  ,  ,3.479
bubblesort,0.01025390625,0.00830078125,  ,  ,3.333
bubblesort,0.01348876953125,0.00830078125,  ,  ,3.359
bubblesort,0.0096435546875,0.00872802734375,  ,  ,3.74
bubblesort,0.0140380859375,0.00848388671875,  ,  ,3.473
bubblesort,0.00970458984375,0.00830078125,  ,  ,3.387
bubblesort,0.0126953125,0.0096435546875,  ,  ,2.743
bubblesort,0.009033203125,0.00994873046875,  ,  ,2.59
bubblesort,0.0169677734375,0.01141357421875,  ,  ,2.336
bubblesort,0.01177978515625,0.01104736328125,  ,  ,2.289
bubblesort,0.01324462890625,0.0113525390625,  ,  ,2.012
bubblesort,0.01324462890625,0.0115966796875,  ,  ,2.084
bubblesort,0.01416015625,0.0126953125,  ,  ,2.045
bubblesort,0.01385498046875,0.01171875,  ,  ,1.981
bubblesort,0.0140380859375,0.01177978515625,  ,  ,2.001
bubblesort,0.01458740234375,0.01177978515625,  ,  ,2.002
bubblesort,0.01336669921875,0.01165771484375,  ,  ,1.992
bubblesort,0.013427734375,0.0115966796875,  ,  ,1.993
bubblesort,0.01409912109375,0.011962890625,  ,  ,2.005
bubblesort,0.01361083984375,0.01202392578125,  ,  ,1.976
bubblesort_func,0.01708984375,0.01763916015625,  ,  ,3.72
bubblesort_func,0.01763916015625,0.01666259765625,  ,  ,3.414
bubblesort_func,0.019287109375,0.01824951171875,  ,  ,3.425
bubblesort_func,0.0233154296875,0.01617431640625,  ,  ,3.403
bubblesort_func,0.01751708984375,0.0181884765625,  ,  ,3.406
bubblesort_func,0.01910400390625,0.01800537109375,  ,  ,3.363
bubblesort_func,0.02313232421875,0.01763916015625,  ,  ,3.364
bubblesort_func,0.0185546875,0.01812744140625,  ,  ,3.351
bubblesort_func,0.018798828125,0.01678466796875,  ,  ,3.34
bubblesort_func,0.02337646484375,0.0186767578125,  ,  ,3.418
bubblesort_func,0.018310546875,0.017578125,  ,  ,3.39
bubblesort_func,0.02392578125,0.0167236328125,  ,  ,3.292
bubblesort_func,0.01824951171875,0.01849365234375,  ,  ,3.378
bubblesort_func,0.01824951171875,0.017822265625,  ,  ,3.381
bubblesort_func,0.0230712890625,0.01739501953125,  ,  ,3.414
bubblesort_func,0.0177001953125,0.0167236328125,  ,  ,3.339
bubblesort_func,0.01812744140625,0.01678466796875,  ,  ,3.42
bubblesort_func,0.02337646484375,0.01666259765625,  ,  ,3.344
bubblesort_func,0.017333984375,0.01715087890625,  ,  ,3.423
bubblesort_func,0.025390625,0.0177001953125,  ,  ,3.387
bubblesort_func,0.01788330078125,0.0181884765625,  ,  ,3.417
bubblesort_func,0.02392578125,0.01739501953125,  ,  ,3.382
bubblesort_func,0.017333984375,0.017578125,  ,  ,3.495
bubblesort_func,0.02606201171875,0.01910400390625,  ,  ,3.582
bubblesort_func,0.0174560546875,0.0177001953125,  ,  ,3.526
bubblesort_func,0.01861572265625,0.016357421875,  ,  ,3.376
bubblesort_func,0.02423095703125,0.01824951171875,  ,  ,3.395
bubblesort_func,0.0185546875,0.01776123046875,  ,  ,3.424
bubblesort_func,0.0245361328125,0.0181884765625,  ,  ,3.472
bubblesort_func,0.017333984375,0.0169677734375,  ,  ,3.392
bubblesort_ll2,0.024658203125,0.01806640625,  ,  ,3.946
bubblesort_ll2,0.026123046875,0.01837158203125,  ,  ,3.624
bubblesort_ll2,0.019287109375,0.01806640625,  ,  ,3.512
bubblesort_ll2,0.0230712890625,0.01763916015625,  ,  ,3.646
bubblesort_ll2,0.017578125,0.01806640625,  ,  ,3.588
bubblesort_ll2,0.02423095703125,0.018798828125,  ,  ,3.646
bubblesort_ll2,0.02398681640625,0.0172119140625,  ,  ,3.579
bubblesort_ll2,0.01776123046875,0.018798828125,  ,  ,3.556
bubblesort_ll2,0.0247802734375,0.0181884765625,  ,  ,3.559
bubblesort_ll2,0.01873779296875,0.0186767578125,  ,  ,3.607
bubblesort_ll2,0.0235595703125,0.01861572265625,  ,  ,3.533
bubblesort_ll2,0.01849365234375,0.01715087890625,  ,  ,3.602
bubblesort_ll2,0.017333984375,0.017333984375,  ,  ,3.684
bubblesort_ll2,0.02398681640625,0.017333984375,  ,  ,3.651
bubblesort_ll2,0.017333984375,0.017822265625,  ,  ,3.717
bubblesort_ll2,0.02435302734375,0.01904296875,  ,  ,3.655
bubblesort_ll2,0.02374267578125,0.0177001953125,  ,  ,3.532
bubblesort_ll2,0.01763916015625,0.01806640625,  ,  ,3.556
bubblesort_ll2,0.0238037109375,0.01715087890625,  ,  ,3.586
bubblesort_ll2,0.01806640625,0.01715087890625,  ,  ,3.601
bubblesort_ll2,0.0233154296875,0.01812744140625,  ,  ,3.544
bubblesort_ll2,0.0169677734375,0.0166015625,  ,  ,3.576
bubblesort_ll2,0.02349853515625,0.01922607421875,  ,  ,3.711
bubblesort_ll2,0.02252197265625,0.017578125,  ,  ,3.67
bubblesort_ll2,0.0177001953125,0.01904296875,  ,  ,3.549
bubblesort_ll2,0.01708984375,0.017822265625,  ,  ,3.583
bubblesort_ll2,0.02392578125,0.01739501953125,  ,  ,3.501
bubblesort_ll2,0.01666259765625,0.018310546875,  ,  ,3.635
bubblesort_ll2,0.02398681640625,0.01861572265625,  ,  ,3.631
bubblesort_ll2,0.02398681640625,0.0191650390625,  ,  ,3.693
bubblesort_ll,0.01116943359375,0.01348876953125,  ,  ,2.727
bubblesort_ll,0.0194091796875,0.014892578125,  ,  ,2.499
bubblesort_ll,0.0133056640625,0.01409912109375,  ,  ,2.443
bubblesort_ll,0.020263671875,0.013427734375,  ,  ,2.373
bubblesort_ll,0.01336669921875,0.0137939453125,  ,  ,2.403
bubblesort_ll,0.01324462890625,0.01348876953125,  ,  ,2.379
bubblesort_ll,0.018798828125,0.01422119140625,  ,  ,2.421
bubblesort_ll,0.013427734375,0.0140380859375,  ,  ,2.408
bubblesort_ll,0.02044677734375,0.0133056640625,  ,  ,2.416
bubblesort_ll,0.01318359375,0.015625,  ,  ,2.581
bubblesort_ll,0.01971435546875,0.01287841796875,  ,  ,2.38
bubblesort_ll,0.01348876953125,0.01519775390625,  ,  ,2.383
bubblesort_ll,0.01373291015625,0.01373291015625,  ,  ,2.408
bubblesort_ll,0.020751953125,0.0146484375,  ,  ,2.477
bubblesort_ll,0.0133056640625,0.01409912109375,  ,  ,2.428
bubblesort_ll,0.019287109375,0.01373291015625,  ,  ,2.5
bubblesort_ll,0.0133056640625,0.01458740234375,  ,  ,2.597
bubblesort_ll,0.019775390625,0.01373291015625,  ,  ,2.414
bubblesort_ll,0.01312255859375,0.01507568359375,  ,  ,2.536
bubblesort_ll,0.0205078125,0.01495361328125,  ,  ,2.549
bubblesort_ll,0.0137939453125,0.01416015625,  ,  ,2.566
bubblesort_ll,0.0196533203125,0.01483154296875,  ,  ,2.454
bubblesort_ll,0.0137939453125,0.01446533203125,  ,  ,2.539
bubblesort_ll,0.02044677734375,0.01507568359375,  ,  ,2.503
bubblesort_ll,0.013427734375,0.0133056640625,  ,  ,2.478
bubblesort_ll,0.0201416015625,0.0152587890625,  ,  ,2.547
bubblesort_ll,0.01953125,0.01409912109375,  ,  ,2.623
bubblesort_ll,0.013427734375,0.01641845703125,  ,  ,2.628
bubblesort_ll,0.0206298828125,0.013916015625,  ,  ,2.534
bubblesort_ll,0.0137939453125,0.01531982421875,  ,  ,2.557
bubblesort,0.0111083984375,0.01031494140625,  ,  ,3.107
bubblesort,0.01483154296875,0.00958251953125,  ,  ,2.593
bubblesort,0.00958251953125,0.009765625,  ,  ,2.574
bubblesort,0.014404296875,0.01007080078125,  ,  ,2.53
bubblesort,0.0087890625,0.01031494140625,  ,  ,2.559
bubblesort,0.0133056640625,0.01104736328125,  ,  ,2.943
bubblesort,0.01324462890625,0.00958251953125,  ,  ,2.844
bubblesort,0.00927734375,0.00958251953125,  ,  ,2.52
bubblesort,0.0140380859375,0.0103759765625,  ,  ,2.553
bubblesort,0.0130615234375,0.0087890625,  ,  ,2.578
bubblesort,0.009521484375,0.010009765625,  ,  ,2.499
bubblesort,0.01434326171875,0.00958251953125,  ,  ,2.509
bubblesort,0.00933837890625,0.00982666015625,  ,  ,2.501
bubblesort,0.0135498046875,0.00927734375,  ,  ,2.498
bubblesort,0.00927734375,0.0101318359375,  ,  ,2.489
bubblesort,0.014404296875,0.01055908203125,  ,  ,2.636
bubblesort,0.00970458984375,0.0096435546875,  ,  ,2.556
bubblesort,0.01458740234375,0.009765625,  ,  ,2.499
bubblesort,0.0093994140625,0.00946044921875,  ,  ,2.548
bubblesort,0.01531982421875,0.00933837890625,  ,  ,2.382
bubblesort,0.01190185546875,0.01025390625,  ,  ,2.155
bubblesort,0.01312255859375,0.011474609375,  ,  ,2.144
bubblesort,0.0133056640625,0.01251220703125,  ,  ,2.03
bubblesort,0.01373291015625,0.011962890625,  ,  ,1.978
bubblesort,0.0146484375,0.011962890625,  ,  ,2.004
bubblesort,0.0137939453125,0.01214599609375,  ,  ,1.98
bubblesort,0.01318359375,0.01141357421875,  ,  ,1.969
bubblesort,0.0147705078125,0.01263427734375,  ,  ,1.989
bubblesort,0.013671875,0.01165771484375,  ,  ,1.996
bubblesort,0.01434326171875,0.01263427734375,  ,  ,2.021
bubblesort_func,0.01544189453125,0.01788330078125,  ,  ,3.799
bubblesort_func,0.01812744140625,0.01763916015625,  ,  ,3.476
bubblesort_func,0.01947021484375,0.01800537109375,  ,  ,3.447
bubblesort_func,0.0233154296875,0.0174560546875,  ,  ,3.508
bubblesort_func,0.01800537109375,0.0162353515625,  ,  ,3.458
bubblesort_func,0.02325439453125,0.01666259765625,  ,  ,3.494
bubblesort_func,0.0186767578125,0.01702880859375,  ,  ,3.382
bubblesort_func,0.02239990234375,0.015869140625,  ,  ,3.442
bubblesort_func,0.018798828125,0.01739501953125,  ,  ,3.449
bubblesort_func,0.0247802734375,0.01776123046875,  ,  ,3.39
bubblesort_func,0.0184326171875,0.0184326171875,  ,  ,3.544
bubblesort_func,0.02459716796875,0.0185546875,  ,  ,3.499
bubblesort_func,0.01776123046875,0.01812744140625,  ,  ,3.418
bubblesort_func,0.01922607421875,0.01763916015625,  ,  ,3.406
bubblesort_func,0.02410888671875,0.0194091796875,  ,  ,3.612
bubblesort_func,0.02606201171875,0.01861572265625,  ,  ,3.607
bubblesort_func,0.01812744140625,0.018310546875,  ,  ,3.495
bubblesort_func,0.01922607421875,0.01812744140625,  ,  ,3.452
bubblesort_func,0.0235595703125,0.01824951171875,  ,  ,3.42
bubblesort_func,0.01806640625,0.0174560546875,  ,  ,3.467
bubblesort_func,0.0233154296875,0.01806640625,  ,  ,3.427
bubblesort_func,0.01763916015625,0.017578125,  ,  ,3.445
bubblesort_func,0.02349853515625,0.017822265625,  ,  ,3.435
bubblesort_func,0.01837158203125,0.017822265625,  ,  ,3.404
bubblesort_func,0.0240478515625,0.01739501953125,  ,  ,3.519
bubblesort_func,0.0167236328125,0.01800537109375,  ,  ,3.358
bubblesort_func,0.0245361328125,0.0179443359375,  ,  ,3.483
bubblesort_func,0.01739501953125,0.0186767578125,  ,  ,3.632
bubblesort_func,0.02362060546875,0.01715087890625,  ,  ,3.513
bubblesort_func,0.01806640625,0.01837158203125,  ,  ,3.51
bubblesort_ll2,0.0228271484375,0.01904296875,  ,  ,4.164
bubblesort_ll2,0.0186767578125,0.017333984375,  ,  ,3.502
bubblesort_ll2,0.02392578125,0.01776123046875,  ,  ,3.582
bubblesort_ll2,0.01702880859375,0.01702880859375,  ,  ,3.608
bubblesort_ll2,0.0223388671875,0.017578125,  ,  ,3.548
bubblesort_ll2,0.0181884765625,0.01812744140625,  ,  ,3.521
bubblesort_ll2,0.01617431640625,0.01708984375,  ,  ,3.504
bubblesort_ll2,0.0235595703125,0.01763916015625,  ,  ,3.595
bubblesort_ll2,0.01751708984375,0.019287109375,  ,  ,3.799
bubblesort_ll2,0.0230712890625,0.0181884765625,  ,  ,3.59
bubblesort_ll2,0.02435302734375,0.0177001953125,  ,  ,3.499
bubblesort_ll2,0.01800537109375,0.0177001953125,  ,  ,3.585
bubblesort_ll2,0.02410888671875,0.0185546875,  ,  ,3.833
bubblesort_ll2,0.02392578125,0.01812744140625,  ,  ,3.656
bubblesort_ll2,0.01641845703125,0.0167236328125,  ,  ,3.499
bubblesort_ll2,0.02459716796875,0.017578125,  ,  ,3.628
bubblesort_ll2,0.01763916015625,0.01824951171875,  ,  ,3.554
bubblesort_ll2,0.02288818359375,0.017578125,  ,  ,3.525
bubblesort_ll2,0.01922607421875,0.01800537109375,  ,  ,3.596
bubblesort_ll2,0.02349853515625,0.01702880859375,  ,  ,3.596
bubblesort_ll2,0.01812744140625,0.01812744140625,  ,  ,3.546
bubblesort_ll2,0.01715087890625,0.01788330078125,  ,  ,3.584
bubblesort_ll2,0.024169921875,0.018310546875,  ,  ,3.674
bubblesort_ll2,0.01788330078125,0.01788330078125,  ,  ,3.678
bubblesort_ll2,0.02294921875,0.0185546875,  ,  ,3.543
bubblesort_ll2,0.02520751953125,0.0177001953125,  ,  ,3.575
bubblesort_ll2,0.01776123046875,0.0185546875,  ,  ,3.629
bubblesort_ll2,0.0233154296875,0.0184326171875,  ,  ,3.617
bubblesort_ll2,0.01812744140625,0.01806640625,  ,  ,3.604
bubblesort_ll2,0.0234375,0.0184326171875,  ,  ,3.705
bubblesort_ll,0.01123046875,0.013916015625,  ,  ,2.73
bubblesort_ll,0.019775390625,0.014892578125,  ,  ,2.483
bubblesort_ll,0.01385498046875,0.013427734375,  ,  ,2.445
bubblesort_ll,0.021240234375,0.014404296875,  ,  ,2.415
bubblesort_ll,0.0140380859375,0.0137939453125,  ,  ,2.435
bubblesort_ll,0.0130615234375,0.01275634765625,  ,  ,2.394
bubblesort_ll,0.01861572265625,0.01373291015625,  ,  ,2.433
bubblesort_ll,0.01373291015625,0.0150146484375,  ,  ,2.465
bubblesort_ll,0.01959228515625,0.01409912109375,  ,  ,2.407
bubblesort_ll,0.01373291015625,0.013916015625,  ,  ,2.406
bubblesort_ll,0.02020263671875,0.012939453125,  ,  ,2.408
bubblesort_ll,0.01226806640625,0.01422119140625,  ,  ,2.379
bubblesort_ll,0.0140380859375,0.013427734375,  ,  ,2.339
bubblesort_ll,0.0198974609375,0.0145263671875,  ,  ,2.32
bubblesort_ll,0.0140380859375,0.0135498046875,  ,  ,2.385
bubblesort_ll,0.0137939453125,0.01434326171875,  ,  ,2.449
bubblesort_ll,0.01885986328125,0.0147705078125,  ,  ,2.47
bubblesort_ll,0.0130615234375,0.013916015625,  ,  ,2.464
bubblesort_ll,0.020263671875,0.01458740234375,  ,  ,2.412
bubblesort_ll,0.013427734375,0.014404296875,  ,  ,2.475
bubblesort_ll,0.0198974609375,0.01422119140625,  ,  ,2.44
bubblesort_ll,0.01287841796875,0.01397705078125,  ,  ,2.362
bubblesort_ll,0.020263671875,0.01409912109375,  ,  ,2.478
bubblesort_ll,0.01287841796875,0.0145263671875,  ,  ,2.444
bubblesort_ll,0.02069091796875,0.01470947265625,  ,  ,2.481
bubblesort_ll,0.013427734375,0.01483154296875,  ,  ,2.458
bubblesort_ll,0.0135498046875,0.01348876953125,  ,  ,2.413
bubblesort_ll,0.0194091796875,0.01361083984375,  ,  ,2.411
bubblesort_ll,0.01318359375,0.01470947265625,  ,  ,2.469
bubblesort_ll,0.01995849609375,0.0140380859375,  ,  ,2.407
bubblesort,0.0152587890625,0.01153564453125,  ,  ,3.039
bubblesort,0.01483154296875,0.01031494140625,  ,  ,2.786
bubblesort,0.01446533203125,0.0101318359375,  ,  ,2.727
bubblesort,0.00958251953125,0.00982666015625,  ,  ,2.538
bubblesort,0.01507568359375,0.0106201171875,  ,  ,2.647
bubblesort,0.00958251953125,0.0089111328125,  ,  ,2.584
bubblesort,0.0137939453125,0.0093994140625,  ,  ,2.554
bubblesort,0.00933837890625,0.0091552734375,  ,  ,2.508
bubblesort,0.014404296875,0.01025390625,  ,  ,2.541
bubblesort,0.00994873046875,0.00946044921875,  ,  ,2.504
bubblesort,0.01458740234375,0.009765625,  ,  ,2.513
bubblesort,0.0096435546875,0.00921630859375,  ,  ,2.492
bubblesort,0.01361083984375,0.00946044921875,  ,  ,2.531
bubblesort,0.00958251953125,0.0091552734375,  ,  ,2.536
bubblesort,0.0091552734375,0.0091552734375,  ,  ,2.522
bubblesort,0.0147705078125,0.00946044921875,  ,  ,2.544
bubblesort,0.0096435546875,0.01007080078125,  ,  ,2.512
bubblesort,0.0137939453125,0.00921630859375,  ,  ,2.481
bubblesort,0.009521484375,0.0103759765625,  ,  ,2.54
bubblesort,0.01470947265625,0.0101318359375,  ,  ,2.547
bubblesort,0.01019287109375,0.01068115234375,  ,  ,2.318
bubblesort,0.01239013671875,0.01043701171875,  ,  ,2.14
bubblesort,0.0120849609375,0.01116943359375,  ,  ,2.104
bubblesort,0.01324462890625,0.01177978515625,  ,  ,1.985
bubblesort,0.0142822265625,0.011962890625,  ,  ,1.987
bubblesort,0.013671875,0.01171875,  ,  ,2.01
bubblesort,0.0137939453125,0.011962890625,  ,  ,1.965
bubblesort,0.013427734375,0.01220703125,  ,  ,1.981
bubblesort,0.01416015625,0.0115966796875,  ,  ,1.994
bubblesort,0.01348876953125,0.0120849609375,  ,  ,1.991
bubblesort_func,0.02142333984375,0.01873779296875,  ,  ,4.147
bubblesort_func,0.017333984375,0.01702880859375,  ,  ,3.544
bubblesort_func,0.02264404296875,0.01727294921875,  ,  ,3.492
bubblesort_func,0.01873779296875,0.01715087890625,  ,  ,3.428
bubblesort_func,0.02337646484375,0.018310546875,  ,  ,3.485
bubblesort_func,0.01806640625,0.0174560546875,  ,  ,3.487
bubblesort_func,0.02410888671875,0.0164794921875,  ,  ,3.4
bubblesort_func,0.01739501953125,0.0184326171875,  ,  ,3.423
bubblesort_func,0.01861572265625,0.0174560546875,  ,  ,3.389
bubblesort_func,0.01715087890625,0.017333984375,  ,  ,3.408
bubblesort_func,0.01885986328125,0.01690673828125,  ,  ,3.421
bubblesort_func,0.02447509765625,0.0167236328125,  ,  ,3.382
bubblesort_func,0.017822265625,0.01904296875,  ,  ,3.449
bubblesort_func,0.0245361328125,0.0172119140625,  ,  ,3.456
bubblesort_func,0.01824951171875,0.017822265625,  ,  ,3.393
bubblesort_func,0.01812744140625,0.01715087890625,  ,  ,3.373
bubblesort_func,0.02423095703125,0.01849365234375,  ,  ,3.494
bubblesort_func,0.018310546875,0.01812744140625,  ,  ,3.56
bubblesort_func,0.02471923828125,0.01812744140625,  ,  ,3.518
bubblesort_func,0.01849365234375,0.01849365234375,  ,  ,3.453
bubblesort_func,0.0230712890625,0.01824951171875,  ,  ,3.601
bubblesort_func,0.02520751953125,0.017822265625,  ,  ,3.575
bubblesort_func,0.0169677734375,0.0177001953125,  ,  ,3.545
bubblesort_func,0.0245361328125,0.017578125,  ,  ,3.577
bubblesort_func,0.01751708984375,0.01812744140625,  ,  ,3.499
bubblesort_func,0.01824951171875,0.01629638671875,  ,  ,3.376
bubblesort_func,0.0169677734375,0.01739501953125,  ,  ,3.524
bubblesort_func,0.02398681640625,0.01776123046875,  ,  ,3.478
bubblesort_func,0.01873779296875,0.0179443359375,  ,  ,3.46
bubblesort_func,0.018798828125,0.0172119140625,  ,  ,3.4
bubblesort_ll2,0.02642822265625,0.01837158203125,  ,  ,3.875
bubblesort_ll2,0.02447509765625,0.01751708984375,  ,  ,3.486
bubblesort_ll2,0.0189208984375,0.0174560546875,  ,  ,3.656
bubblesort_ll2,0.0228271484375,0.01715087890625,  ,  ,3.565
bubblesort_ll2,0.0240478515625,0.0186767578125,  ,  ,3.609
bubblesort_ll2,0.016357421875,0.0174560546875,  ,  ,3.485
bubblesort_ll2,0.01776123046875,0.0164794921875,  ,  ,3.462
bubblesort_ll2,0.02288818359375,0.01788330078125,  ,  ,3.548
bubblesort_ll2,0.0235595703125,0.01800537109375,  ,  ,3.501
bubblesort_ll2,0.0174560546875,0.017333984375,  ,  ,3.472
bubblesort_ll2,0.023681640625,0.01708984375,  ,  ,3.591
bubblesort_ll2,0.01739501953125,0.01788330078125,  ,  ,3.52
bubblesort_ll2,0.02227783203125,0.01739501953125,  ,  ,3.594
bubblesort_ll2,0.0181884765625,0.01727294921875,  ,  ,3.494
bubblesort_ll2,0.02252197265625,0.01824951171875,  ,  ,3.535
bubblesort_ll2,0.01788330078125,0.01751708984375,  ,  ,3.496
bubblesort_ll2,0.022705078125,0.01715087890625,  ,  ,3.52
bubblesort_ll2,0.01824951171875,0.0189208984375,  ,  ,3.64
bubblesort_ll2,0.02276611328125,0.0177001953125,  ,  ,3.568
bubblesort_ll2,0.01715087890625,0.01690673828125,  ,  ,3.6
bubblesort_ll2,0.01641845703125,0.0167236328125,  ,  ,3.492
bubblesort_ll2,0.02362060546875,0.017333984375,  ,  ,3.546
bubblesort_ll2,0.0172119140625,0.01629638671875,  ,  ,3.475
bubblesort_ll2,0.02337646484375,0.01678466796875,  ,  ,3.517
bubblesort_ll2,0.016845703125,0.0185546875,  ,  ,3.655
bubblesort_ll2,0.0242919921875,0.01922607421875,  ,  ,3.769
bubblesort_ll2,0.023681640625,0.01947021484375,  ,  ,3.647
bubblesort_ll2,0.0189208984375,0.01812744140625,  ,  ,3.656
bubblesort_ll2,0.02337646484375,0.01788330078125,  ,  ,3.615
bubblesort_ll2,0.01849365234375,0.0174560546875,  ,  ,3.606
bubblesort_ll,0.0126953125,0.01361083984375,  ,  ,2.713
bubblesort_ll,0.0196533203125,0.01409912109375,  ,  ,2.459
bubblesort_ll,0.01434326171875,0.0146484375,  ,  ,2.523
bubblesort_ll,0.02032470703125,0.0135498046875,  ,  ,2.388
bubblesort_ll,0.01348876953125,0.0130615234375,  ,  ,2.373
bubblesort_ll,0.0191650390625,0.0130615234375,  ,  ,2.503
bubblesort_ll,0.01348876953125,0.01348876953125,  ,  ,2.457
bubblesort_ll,0.01324462890625,0.01434326171875,  ,  ,2.531
bubblesort_ll,0.0196533203125,0.01397705078125,  ,  ,2.43
bubblesort_ll,0.0125732421875,0.014404296875,  ,  ,2.44
bubblesort_ll,0.02020263671875,0.01385498046875,  ,  ,2.43
bubblesort_ll,0.01397705078125,0.014404296875,  ,  ,2.435
bubblesort_ll,0.02020263671875,0.0142822265625,  ,  ,2.438
bubblesort_ll,0.0130615234375,0.013671875,  ,  ,2.487
bubblesort_ll,0.01934814453125,0.01446533203125,  ,  ,2.416
bubblesort_ll,0.01416015625,0.0140380859375,  ,  ,2.439
bubblesort_ll,0.020751953125,0.01416015625,  ,  ,2.464
bubblesort_ll,0.01324462890625,0.01519775390625,  ,  ,2.603
bubblesort_ll,0.0198974609375,0.0133056640625,  ,  ,2.43
bubblesort_ll,0.0128173828125,0.01458740234375,  ,  ,2.482
bubblesort_ll,0.013916015625,0.01336669921875,  ,  ,2.427
bubblesort_ll,0.02032470703125,0.01446533203125,  ,  ,2.431
bubblesort_ll,0.01397705078125,0.0145263671875,  ,  ,2.463
bubblesort_ll,0.01904296875,0.01385498046875,  ,  ,2.487
bubblesort_ll,0.01373291015625,0.0155029296875,  ,  ,2.629
bubblesort_ll,0.01983642578125,0.013671875,  ,  ,2.511
bubblesort_ll,0.02056884765625,0.01422119140625,  ,  ,2.523
bubblesort_ll,0.01300048828125,0.01416015625,  ,  ,2.463
